Country,Edu,Sex,Age,px,lx,dx,Lx,Tx,ex.derived,ex.original,diff
SI,middle,M,81,0.932345268685012,50663,3428,48949,396818,7.832501036259203,7.8,-0.03250103625920353
SI,middle,M,82,0.9245953718427709,47235,3562,45454,347869,7.364644860802371,7.3,-0.06464486080237108
SI,middle,M,83,0.9159329878895337,43673,3671,41838,302415,6.924530029995649,6.9,-0.024530029995649016
SI,middle,M,84,0.9068210898453977,40002,3727,38138,260577,6.5140992950352485,6.5,-0.014099295035248538
SI,middle,M,85,0,36275,36275,222439,222439,6.132019297036527,6.2,0.06798070296347358
SI,lower,M,0,0.9998530742,100000,15,99992,7485428,74.85428,74.8,-0.05428000000000566
SI,lower,M,1,0.999873011942178,99985,12,99979,7385436,73.8654398159724,73.9,0.03456018402761174
SI,lower,M,2,0.9999023862640662,99973,10,99968,7285457,72.87424604643253,72.9,0.025753953567473786
SI,lower,M,3,0.9999202951910823,99963,8,99959,7185489,71.88148614987546,71.9,0.01851385012454898
SI,lower,M,4,0.9999210094628346,99955,8,99951,7085530,70.88719923965785,70.9,0.012800760342159379
SI,lower,M,5,0.9999709286889404,99947,3,99946,6985579,69.89283320159684,69.9,0.0071667984031620335
SI,lower,M,6,0.9999678764322555,99944,3,99942,6885633,68.89491115024414,68.9,0.005088849755864544
SI,lower,M,7,0.9999561290602625,99941,5,99938,6785691,67.89696921183499,67.9,0.003030788165020226
SI,lower,M,8,0.9998347006152523,99936,16,99928,6685753,66.90034622158181,66.9,-3.462215818075265e-4
SI,lower,M,9,0.9997923058796528,99920,21,99910,6585825,65.91097878302642,65.9,-0.01097878302641675
SI,lower,M,10,0.9997696333269976,99899,23,99888,6485915,64.92472397121092,64.9,-0.02472397121091774
SI,lower,M,11,0.9997215216505968,99876,28,99862,6386027,63.93955504825984,63.9,-0.03955504825984235
SI,lower,M,12,0.9997146188309826,99848,28,99834,6286165,62.95734516465027,63,0.04265483534972958
SI,lower,M,13,0.9997656602405706,99820,23,99808,6186331,61.974864756561814,62,0.02513524343818574
SI,lower,M,14,0.9997714801677619,99797,23,99786,6086523,60.98903774662565,61,0.01096225337435186
SI,lower,M,15,0.9996607205002441,99774,34,99757,5986737,60.00297672740393,60,-0.002976727403932955
SI,lower,M,16,0.9995332538403063,99740,47,99716,5886980,59.023260477240825,59,-0.02326047724082514
SI,lower,M,17,0.9994532900000801,99693,54,99666,5787264,58.050856128313924,58,-0.05085612831392439
SI,lower,M,18,0.9993470837968087,99639,65,99606,5687598,57.08204618673411,57.1,0.017953813265890517
SI,lower,M,19,0.9992137912556558,99574,79,99534,5587992,56.11898688412638,56.1,-0.01898688412637739
SI,lower,M,20,0.9990883195962789,99495,90,99450,5488458,55.163153927333035,55.2,0.036846072666968155
SI,lower,M,21,0.9989215250671976,99405,107,99352,5389008,54.21264523917308,54.2,-0.01264523917307514
SI,lower,M,22,0.9987859281606561,99298,121,99238,5289656,53.27051904368668,53.3,0.029480956313314266
SI,lower,M,23,0.9987911561719486,99177,120,99117,5190418,52.33489619569053,52.3,-0.03489619569053559
SI,lower,M,24,0.998835062593235,99057,115,99000,5091301,51.39769021876293,51.3,-0.09769021876293493
SI,lower,M,25,0.9987892235937158,98942,120,98882,4992301,50.456843403205916,50.5,0.04315659679408412
SI,lower,M,26,0.9986960228294294,98822,129,98758,4893419,49.5175062233106,49.6,0.08249377668940383
SI,lower,M,27,0.998639387400968,98693,134,98626,4794661,48.581571134730936,48.6,0.018428865269065398
SI,lower,M,28,0.9986017978722285,98559,138,98490,4696035,47.646942440568594,47.6,-0.04694244056859276
SI,lower,M,29,0.9984842687342234,98421,149,98346,4597545,46.71304904441126,46.7,-0.013049044411253874
SI,lower,M,30,0.9983443553449183,98272,163,98190,4499199,45.78312235428199,45.7,-0.08312235428198989
SI,lower,M,31,0.9982057520632461,98109,176,98021,4401009,44.85836161820016,44.9,0.041638381799835145
SI,lower,M,32,0.9980147656903247,97933,194,97836,4302988,43.93808011599767,44,0.06191988400232873
SI,lower,M,33,0.997845455644401,97739,211,97634,4205152,43.02429940965224,43,-0.024299409652236648
SI,lower,M,34,0.9977404182678321,97528,220,97418,4107518,42.116294807644984,42.1,-0.016294807644982257
SI,lower,M,35,0.9975122906991879,97308,242,97187,4010100,41.21038352447897,41.2,-0.010383524478967843
SI,lower,M,36,0.9974505125974659,97066,248,96942,3912913,40.31188057610286,40.3,-0.011880576102861085
SI,lower,M,37,0.9974735392248627,96818,244,96696,3815971,39.41385899316243,39.4,-0.013858993162429556
SI,lower,M,38,0.9973821016217529,96574,253,96448,3719275,38.51217719054818,38.5,-0.01217719054817934
SI,lower,M,39,0.9975297221750448,96321,238,96202,3622827,37.61201607126172,37.6,-0.012016071261719219
SI,lower,M,40,0.9980368785918027,96083,189,95988,3526625,36.703943465545414,36.8,0.09605653445458273
SI,lower,M,41,0.9980164025931422,95894,190,95799,3430637,35.77530398147955,35.8,0.02469601852044434
SI,lower,M,42,0.9979431707863547,95704,197,95606,3334838,34.84533561815598,34.8,-0.045335618155981194
SI,lower,M,43,0.9980399061402355,95507,187,95414,3239232,33.91617368360434,33.9,-0.016173683604343125
SI,lower,M,44,0.9972803478465656,95320,259,95190,3143818,32.9817247167436,33,0.0182752832564006
SI,lower,M,45,0.9962669613941982,95061,355,94884,3048628,32.07022859006322,32,-0.07022859006322335
SI,lower,M,46,0.995589190774319,94706,418,94497,2953744,31.188562498680128,31.2,0.011437501319871757
SI,lower,M,47,0.9948787485337531,94288,483,94046,2859247,30.324611827592058,30.3,-0.024611827592057267
SI,lower,M,48,0.9939973115178763,93805,563,93524,2765201,29.478183465700123,29.5,0.021816534299876622
SI,lower,M,49,0.9931639571653191,93242,637,92924,2671677,28.653149868085197,28.6,-0.05314986808519606
SI,lower,M,50,0.9926471075386321,92605,681,92264,2578753,27.846800928675556,27.9,0.05319907132444257
SI,lower,M,51,0.9921656647220268,91924,720,91564,2486489,27.049399503938037,27,-0.04939950393803727
SI,lower,M,52,0.991476799284421,91204,778,90815,2394925,26.258990833735364,26.3,0.041009166264636576
SI,lower,M,53,0.9907258233329415,90426,838,90007,2304110,25.48061398270409,25.5,0.019386017295911273
SI,lower,M,54,0.9899791461539507,89588,898,89139,2214103,24.71428093048176,24.7,-0.014280930481760379
SI,lower,M,55,0.9893134758770514,88690,948,88216,2124964,23.95945427894915,23.9,-0.05945427894915056
SI,lower,M,56,0.9886276520949673,87742,998,87243,2036748,23.212919696382578,23.2,-0.012919696382578394
SI,lower,M,57,0.9878038253439064,86744,1058,86215,1949505,22.47423452918934,22.5,0.025765470810661384
SI,lower,M,58,0.9868858120742129,85686,1123,85124,1863290,21.74555936792475,21.8,0.05444063207525218
SI,lower,M,59,0.9861333513710389,84563,1173,83976,1778166,21.02770715324669,21,-0.027707153246691263
SI,lower,M,60,0.9852691706857192,83390,1228,82776,1694190,20.316464803933325,20.3,-0.01646480393332439
SI,lower,M,61,0.9838460677042746,82162,1328,81498,1611414,19.612643314427594,19.6,-0.012643314427592145
SI,lower,M,62,0.9822698238998586,80834,1433,80118,1529916,18.926639780290472,18.9,-0.026639780290473425
SI,lower,M,63,0.9807438689544545,79401,1529,78636,1449798,18.259190690293572,18.3,0.04080930970642882
SI,lower,M,64,0.9787295636432722,77872,1656,77044,1371162,17.60789500719129,17.6,-0.007895007191287107
SI,lower,M,65,0.9768283291741328,76216,1766,75333,1294118,16.979610580455546,16.9,-0.07961058045554736
SI,lower,M,66,0.975566229046043,74450,1819,73540,1218785,16.370517125587643,16.4,0.029482874412355642
SI,lower,M,67,0.9741334121253681,72631,1879,71692,1145245,15.76799162891878,15.8,0.03200837108122023
SI,lower,M,68,0.9723484946242663,70752,1956,69774,1073553,15.173465061058344,15.1,-0.07346506105834472
SI,lower,M,69,0.9710253385586546,68796,1994,67799,1003779,14.590659340659341,14.6,0.00934065934065842
SI,lower,M,70,0.9694973674278355,66802,2037,65784,935980,14.011257147989582,14.1,0.08874285201041765
SI,lower,M,71,0.9677168083090737,64765,2091,63720,870196,13.436207828302324,13.4,-0.03620782830232372
SI,lower,M,72,0.9664096730471629,62674,2105,61622,806476,12.86779206688579,12.8,-0.06779206688579009
SI,lower,M,73,0.9652391888610881,60569,2106,59516,744854,12.297610989119846,12.3,0.0023890108801545296
SI,lower,M,74,0.9634454494002174,58463,2137,57394,685338,11.722593777260832,11.7,-0.022593777260832226
SI,lower,M,75,0.9623021503152519,56326,2123,55264,627944,11.148386180449526,11.2,0.051613819550473394
SI,lower,M,76,0.9605543677575884,54203,2138,53134,572680,10.565466856078077,10.6,0.03453314392192297
SI,lower,M,77,0.9559292712988985,52065,2295,50918,519546,9.978795736099107,10,0.02120426390089314
SI,lower,M,78,0.9511932361005845,49770,2429,48556,468628,9.415873015873016,9.4,-0.015873015873015817
SI,lower,M,79,0.9459981601842873,47341,2557,46062,420072,8.87332333495279,8.8,-0.07332333495278931
SI,lower,M,80,0.9392390693897567,44784,2721,43424,374010,8.35142015005359,8.3,-0.05142015005358935
SI,lower,M,81,0.9329886300339242,42063,2818,40654,330586,7.859306278677222,7.8,-0.059306278677222046
SI,lower,M,82,0.925622836319564,39245,2919,37786,289932,7.387743661612944,7.3,-0.08774366161294456
SI,lower,M,83,0.9172261054697431,36326,3007,34822,252146,6.94119914111105,6.9,-0.04119914111104972
SI,lower,M,84,0.9084416461770831,33319,3051,31794,217324,6.5225246856148145,6.5,-0.022524685614814466
SI,lower,M,85,0,30268,30268,185530,185530,6.129575789612792,6.2,0.07042421038720814
SK,higher,M,0,0.9988738651,100000,113,99944,7892219,78.92219,78.7,-0.22218999999999767
SK,higher,M,1,0.9990218655887027,99887,97,99838,7792275,78.01090231962117,78.2,0.18909768037883623
SK,higher,M,2,0.9991862165769083,99790,82,99749,7692437,77.08625112736748,77.2,0.11374887263252731
SK,higher,M,3,0.9993352588201221,99708,66,99675,7592688,76.14923576844386,76.2,0.05076423155614407
SK,higher,M,4,0.9994622814197982,99642,53,99616,7493013,75.19934365026796,75.2,6.563497320399847e-4
SK,higher,M,5,0.9996840962231649,99589,32,99573,7393397,74.23909267087731,74.2,-0.03909267087730939
SK,higher,M,6,0.9998873666095858,99557,11,99552,7293824,73.26279417820946,73.2,-0.0627941782094581
SK,higher,M,7,0.9998910618580436,99546,11,99540,7194272,72.27082956623069,72.3,0.029170433769309057
SK,higher,M,8,0.9998162919375618,99535,18,99526,7094732,71.27876626312353,71.3,0.0212337368764679
SK,higher,M,9,0.9998489721524855,99517,15,99510,6995206,70.29156827476713,70.3,0.008431725232867393
SK,higher,M,10,0.9999971046749928,99502,1,99502,6895696,69.30208438021346,69.3,-0.0020843802134606904
SK,higher,M,11,0.9999636049693663,99501,3,99500,6796194,68.30277082642385,68.3,-0.0027708264238555103
SK,higher,M,12,0.99999407454672,99498,1,99498,6696694,67.30481014693763,67.3,-0.004810146937629156
SK,higher,M,13,0.9998596957678678,99497,14,99490,6597196,66.30547654703157,66.3,-0.005476547031577184
SK,higher,M,14,0.9998015265350219,99483,19,99474,6497706,65.31473719127891,65.3,-0.014737191278911155
SK,higher,M,15,0.9997183855612651,99464,28,99450,6398232,64.32711332743506,64.3,-0.02711332743506034
SK,higher,M,16,0.9995355129899778,99436,47,99412,6298782,63.345086286656745,63.3,-0.04508628665674763
SK,higher,M,17,0.9994059227584992,99389,59,99360,6199370,62.374810089647745,62.4,0.025189910352253264
SK,higher,M,18,0.9994881071440191,99330,51,99304,6100010,61.41155743481325,61.4,-0.011557434813248335
SK,higher,M,19,0.9995461773658061,99279,45,99256,6000706,60.442852969913076,60.4,-0.04285296991307774
SK,higher,M,20,0.9996004606684747,99234,39,99214,5901450,59.47004051030897,59.5,0.029959489691030683
SK,higher,M,21,0.9998168857408767,99195,18,99186,5802236,58.49323050556984,58.5,0.006769494430159284
SK,higher,M,22,0.9999418674501879,99177,6,99174,5703050,57.50375591114875,57.5,-0.0037559111487510677
SK,higher,M,23,0.9999399966873393,99171,6,99168,5603876,56.507204727188395,56.5,-0.0072047271883946
SK,higher,M,24,0.9999752675612416,99165,3,99164,5504708,55.51059345535219,55.5,-0.01059345535219336
SK,higher,M,25,0.9999731208842326,99162,2,99161,5405544,54.51225267743692,54.5,-0.012252677436919157
SK,higher,M,26,0.9999180764698494,99160,8,99156,5306383,53.5133420734167,53.5,-0.013342073416701794
SK,higher,M,27,0.9997292443878714,99152,27,99138,5207227,52.51761941261901,52.5,-0.017619412619012564
SK,higher,M,28,0.9996417564240546,99125,36,99107,5108089,51.53179319041614,51.5,-0.03179319041613837
SK,higher,M,29,0.9996513333247388,99089,34,99072,5008982,50.550333538536066,50.5,-0.0503335385360657
SK,higher,M,30,0.9996577977678984,99055,34,99038,4909910,49.56751299782949,49.6,0.03248700217051237
SK,higher,M,31,0.999627218661179,99021,37,99002,4810872,48.58436089314388,48.6,0.015639106856120577
SK,higher,M,32,0.9996417988983911,98984,36,98966,4711870,47.60233977208438,47.6,-0.0023397720843760794
SK,higher,M,33,0.9996507370795437,98948,34,98931,4612904,46.61947689695598,46.6,-0.019476896955978873
SK,higher,M,34,0.9996352852608351,98914,36,98896,4513973,45.63532968032837,45.6,-0.03532968032836692
SK,higher,M,35,0.9996156040376915,98878,38,98859,4415077,44.651762778373346,44.6,-0.05176277837334453
SK,higher,M,36,0.9995738514433624,98840,42,98819,4316218,43.66873735329826,43.7,0.03126264670174095
SK,higher,M,37,0.9995098240662668,98798,49,98774,4217399,42.68708880746574,42.7,0.012911192534261318
SK,higher,M,38,0.9994709432005817,98749,52,98723,4118625,41.70801729637768,41.7,-0.008017296377680339
SK,higher,M,39,0.9994494201677055,98697,54,98670,4019902,40.729728360537806,40.7,-0.0297283605378027
SK,higher,M,40,0.9994856960452069,98643,51,98618,3921232,39.75175126466146,39.7,-0.051751264661454854
SK,higher,M,41,0.9994369330366428,98592,56,98564,3822614,38.77205047062642,38.8,0.027949529373579196
SK,higher,M,42,0.9993208348262317,98536,66,98503,3724050,37.793801250304455,37.8,0.00619874969554246
SK,higher,M,43,0.9992486487391505,98470,74,98433,3625547,36.818797603330964,36.8,-0.018797603330966695
SK,higher,M,44,0.9991350676138617,98396,86,98353,3527114,35.846111630554084,35.8,-0.04611163055408696
SK,higher,M,45,0.9990889143298758,98310,89,98266,3428761,34.87703183806327,34.9,0.022968161936731235
SK,higher,M,46,0.999015077539021,98221,97,98172,3330495,33.908176459209336,33.9,-0.00817645920933785
SK,higher,M,47,0.9987402859454801,98124,123,98062,3232323,32.94120704414822,32.9,-0.04120704414822285
SK,higher,M,48,0.998545326295119,98001,143,97930,3134261,31.98192875582902,32,0.018071244170979384
SK,higher,M,49,0.9983628182752341,97858,160,97778,3036331,31.02792822252652,31,-0.027928222526519164
SK,higher,M,50,0.997837867761361,97698,211,97592,2938553,30.077923806014454,30.1,0.022076193985547832
SK,higher,M,51,0.9971554840983761,97487,278,97348,2840961,29.141947131412394,29.1,-0.04194713141239248
SK,higher,M,52,0.9966762447469005,97209,323,97048,2743613,28.22385787324219,28.2,-0.023857873242189243
SK,higher,M,53,0.9960570390663301,96886,382,96695,2646565,27.316278925747785,27.3,-0.016278925747784
SK,higher,M,54,0.9954109373666177,96504,443,96282,2549870,26.42242808588245,26.4,-0.02242808588245282
SK,higher,M,55,0.9951491075705279,96061,466,95828,2453588,25.541978534472886,25.5,-0.0419785344728858
SK,higher,M,56,0.9950083920042446,95595,477,95356,2357760,24.664051467126942,24.7,0.035948532873057104
SK,higher,M,57,0.9946473323543724,95118,509,94864,2262404,23.78523518156395,23.8,0.014764818436049154
SK,higher,M,58,0.9941837966215222,94609,550,94334,2167540,22.910505343043475,22.9,-0.0105053430434765
SK,higher,M,59,0.9938718151189605,94059,577,93770,2073206,22.04154838984042,22,-0.04154838984041831
SK,higher,M,60,0.9934501569284613,93482,612,93176,1979436,21.17451487986992,21.2,0.025485120130078087
SK,higher,M,61,0.9924719797971417,92870,699,92520,1886260,20.310756972111555,20.3,-0.010756972111554575
SK,higher,M,62,0.9912356363532759,92171,808,91767,1793740,19.46100183354851,19.4,-0.06100183354851296
SK,higher,M,63,0.9902547733669992,91363,890,90918,1701973,18.628689951074286,18.6,-0.02868995107428418
SK,higher,M,64,0.9892532935178044,90473,973,89986,1611055,17.807025300365854,17.8,-0.007025300365853582
SK,higher,M,65,0.9880713419792442,89500,1067,88966,1521069,16.9951843575419,17,0.004815642458101621
SK,higher,M,66,0.9868168165572268,88433,1166,87850,1432103,16.194214829305803,16.2,0.00578517069419604
SK,higher,M,67,0.9858909986844471,87267,1231,86652,1344253,15.403909839916578,15.4,-0.00390983991657734
SK,higher,M,68,0.9846802181843086,86036,1318,85377,1257601,14.617148635454926,14.6,-0.01714863545492662
SK,higher,M,69,0.9823355531820637,84718,1497,83970,1172224,13.836776127859487,13.8,-0.03677612785948625
SK,higher,M,70,0.9806108078636069,83221,1613,82414,1088254,13.0766753583831,13.1,0.023324641616898845
SK,higher,M,71,0.9785036532711925,81608,1755,80730,1005840,12.325262229193216,12.3,-0.02526222919321519
SK,higher,M,72,0.9732090557670826,79853,2139,78784,925110,11.585162736528371,11.6,0.014837263471628503
SK,higher,M,73,0.9674730107193896,77714,2528,76450,846326,10.890264302442288,10.9,0.009735697557712086
SK,higher,M,74,0.96176346890707,75186,2875,73748,769876,10.239619078019844,10.2,-0.03961907801984488
SK,higher,M,75,0.9536803670502334,72311,3349,70636,696128,9.626861749941225,9.5,-0.12686174994122545
SK,higher,M,76,0.9461025664175308,68962,3717,67104,625492,9.070096574925321,9,-0.07009657492532106
SK,higher,M,77,0.9398379190700666,65245,3925,63282,558388,8.55832630852939,8.6,0.04167369147060995
SK,higher,M,78,0.9328269282406965,61320,4119,59260,495106,8.074135681669928,8.1,0.025864318330071967
SK,higher,M,79,0.9252386443326007,57201,4277,55062,435846,7.619552105732417,7.6,-0.019552105732417502
SK,higher,M,80,0.9178245707233028,52924,4349,50750,380784,7.194921018819439,7.2,0.0050789811805609375
SK,higher,M,81,0.9091002307739416,48575,4415,46368,330034,6.794318064848173,6.8,0.005681935151827133
SK,higher,M,82,0.9001893344983021,44160,4408,41956,283666,6.4235960144927535,6.4,-0.02359601449275317
SK,higher,M,83,0.8909950707868726,39752,4333,37586,241710,6.080448782451198,6.1,0.019551217548801958
SK,higher,M,84,0.8810933439233242,35419,4212,33313,204124,5.763121488466642,5.7,-0.063121488466642
SK,higher,M,85,0,31207,31207,170811,170811,5.473483513314321,5.4,-0.07348351331432035
SK,middle,M,0,0.9987319112,100000,127,99936,7437663,74.37663,74.2,-0.17663000000000295
SK,middle,M,1,0.998924087947977,99873,107,99820,7337727,73.47057763359467,73.6,0.129422366405322
SK,middle,M,2,0.9991438885420505,99766,86,99723,7237907,72.54883427219694,72.6,0.05116572780305262
SK,middle,M,3,0.9993361192442394,99680,66,99647,7138184,71.61099518459069,71.7,0.08900481540931082
SK,middle,M,4,0.9994873039618755,99614,51,99588,7038537,70.65811030578031,70.7,0.04188969421969091
SK,middle,M,5,0.9997861767594991,99563,21,99552,6938949,69.69405301166096,69.7,0.005946988339047721
SK,middle,M,6,0.9999882235201553,99542,1,99542,6839397,68.70865564284422,68.7,-0.008655642844217937
SK,middle,M,7,0.9999684542932612,99541,4,99539,6739855,67.70933585155865,67.7,-0.009335851558645913
SK,middle,M,8,0.9999743163422947,99537,2,99536,6640316,66.71203673006018,66.7,-0.01203673006017425
SK,middle,M,9,0.9999556657551185,99535,4,99533,6540780,65.71336715728135,65.7,-0.013367157281351183
SK,middle,M,10,0.9998436694399124,99531,16,99523,6441247,64.71598798364329,64.7,-0.01598798364328502
SK,middle,M,11,0.9997801899066294,99515,22,99504,6341724,63.726312616188515,63.7,-0.02631261618851255
SK,middle,M,12,0.9997525958429065,99493,25,99480,6242220,62.74029328696491,62.7,-0.040293286964910635
SK,middle,M,13,0.9997156042185595,99468,28,99454,6142740,61.755941609361805,61.7,-0.05594160936180259
SK,middle,M,14,0.9996598752802816,99440,34,99423,6043286,60.77318986323411,60.8,0.026810136765888615
SK,middle,M,15,0.9996285300616046,99406,37,99388,5943863,59.793805202905254,59.8,0.00619479709474291
SK,middle,M,16,0.9996228918374463,99369,37,99350,5844475,58.815878191387654,58.8,-0.01587819138765667
SK,middle,M,17,0.9996038564575065,99332,39,99312,5745125,57.837605202754396,57.8,-0.03760520275439916
SK,middle,M,18,0.9995500726086256,99293,45,99270,5645813,56.86013112706837,56.8,-0.06013112706837376
SK,middle,M,19,0.9994342925524724,99248,56,99220,5546543,55.88569039174593,55.9,0.014309608254066575
SK,middle,M,20,0.9993873576970923,99192,61,99162,5447323,54.91695902895395,54.9,-0.01695902895394852
SK,middle,M,21,0.9993786632460964,99131,62,99100,5348161,53.95043931767056,53.9,-0.05043931767055909
SK,middle,M,22,0.9993408779174486,99069,65,99036,5249061,52.98389001604942,53,0.016109983950578055
SK,middle,M,23,0.9993707673823317,99004,62,98973,5150025,52.01835279382651,52,-0.018352793826508673
SK,middle,M,24,0.9994665688427516,98942,53,98916,5051052,51.050635725980875,51,-0.05063572598087518
SK,middle,M,25,0.9994982393509674,98889,50,98864,4952136,50.077723508175836,50.1,0.022276491824165134
SK,middle,M,26,0.9993995088411887,98839,59,98810,4853272,49.102803549206286,49.1,-0.002803549206284117
SK,middle,M,27,0.9992658306580562,98780,72,98744,4754462,48.131828305324966,48.1,-0.03182830532496439
SK,middle,M,28,0.9991959027456554,98708,80,98668,4655718,47.166572111682946,47.1,-0.06657211168294452
SK,middle,M,29,0.999137530264282,98628,85,98586,4557050,46.204424706979765,46.2,-0.00442470697976205
SK,middle,M,30,0.9990475467590969,98543,94,98496,4458464,45.24384278944217,45.2,-0.04384278944216646
SK,middle,M,31,0.9989673195919823,98449,101,98398,4359968,44.286564617212974,44.3,0.013435382787022832
SK,middle,M,32,0.998954483699329,98348,103,98296,4261570,43.331536991092854,43.3,-0.03153699109285668
SK,middle,M,33,0.9989083419627629,98245,107,98192,4163274,42.376446638505776,42.4,0.023553361494222713
SK,middle,M,34,0.9987843380113259,98138,120,98078,4065082,41.422099492551304,41.4,-0.02209949255130539
SK,middle,M,35,0.9986674873740772,98018,130,97953,3967004,40.47219898386011,40.4,-0.07219898386011181
SK,middle,M,36,0.9985473037192621,97888,143,97816,3869051,39.525283998038574,39.5,-0.025283998038574396
SK,middle,M,37,0.998381978557104,97745,158,97666,3771235,38.58238273057445,38.6,0.017617269425549864
SK,middle,M,38,0.9982224442243925,97587,173,97500,3673569,37.6440407021427,37.6,-0.04404070214270206
SK,middle,M,39,0.9980350520889182,97414,192,97318,3576069,36.71001088139282,36.7,-0.010010881392815918
SK,middle,M,40,0.9978984460119942,97222,204,97120,3478751,35.78152064347576,35.8,0.01847935652423871
SK,middle,M,41,0.9977036807595482,97018,223,96906,3381631,34.8557071883568,34.8,-0.05570718835680566
SK,middle,M,42,0.9974770650928211,96795,244,96673,3284725,33.93486233793068,33.9,-0.03486233793068294
SK,middle,M,43,0.997258383377999,96551,265,96418,3188052,33.01935764518234,33,-0.019357645182338956
SK,middle,M,44,0.996886236017743,96286,299,96136,3091634,32.10886317844754,32.1,-0.008863178447541031
SK,middle,M,45,0.9964467723537644,95987,342,95816,2995498,31.207330159292404,31.2,-0.007330159292404659
SK,middle,M,46,0.9960591690759253,95645,376,95457,2899682,30.31713105755659,30.3,-0.017131057556589724
SK,middle,M,47,0.995687609245845,95269,411,95064,2804225,29.434810903861695,29.4,-0.03481090386169683
SK,middle,M,48,0.9953623484041603,94858,440,94638,2709161,28.560174155052817,28.5,-0.06017415505281676
SK,middle,M,49,0.9949701658855106,94418,475,94180,2614523,27.690938168569552,27.7,0.009061831430447143
SK,middle,M,50,0.994413990814569,93943,525,93680,2520343,26.82842787647829,26.8,-0.028427876478289704
SK,middle,M,51,0.9939623244600786,93418,564,93136,2426663,25.976396411826414,26,0.023603588173585877
SK,middle,M,52,0.9933095103357226,92854,621,92544,2333527,25.131141361707627,25.1,-0.031141361707625492
SK,middle,M,53,0.9925140971538711,92233,691,91888,2240983,24.296976136523803,24.3,0.0030238634761978744
SK,middle,M,54,0.9918135915836228,91542,749,91168,2149095,23.476600904502853,23.4,-0.07660090450285395
SK,middle,M,55,0.9907663790320728,90793,838,90374,2057927,22.666141662903527,22.6,-0.06614166290352586
SK,middle,M,56,0.9896434502858872,89955,932,89489,1967553,21.87263631815908,21.9,0.02736368184091731
SK,middle,M,57,0.988514138011528,89023,1022,88512,1878064,21.096390820349797,21.1,0.003609179650204908
SK,middle,M,58,0.9870927536855009,88001,1136,87433,1789552,20.335587095601188,20.3,-0.035587095601187
SK,middle,M,59,0.9854259055296973,86865,1266,86232,1702119,19.59499222932136,19.6,0.005007770678641776
SK,middle,M,60,0.9838509749983386,85599,1383,84908,1615887,18.87740510987278,18.8,-0.07740510987277816
SK,middle,M,61,0.9824872962202609,84216,1474,83479,1530979,18.17919397739147,18.1,-0.07919397739146916
SK,middle,M,62,0.9805862244100215,82742,1607,81938,1447500,17.4941384061299,17.5,0.0058615938701009895
SK,middle,M,63,0.9790416498257682,81135,1700,80285,1365562,16.830738891970174,16.8,-0.030738891970173654
SK,middle,M,64,0.9779953924442429,79435,1748,78561,1285277,16.180235412601498,16.2,0.019764587398501732
SK,middle,M,65,0.9763914377016311,77687,1834,76770,1206716,15.533049287525584,15.5,-0.03304928752558389
SK,middle,M,66,0.974912844951792,75853,1903,74902,1129946,14.896523538950339,14.9,0.0034764610496615944
SK,middle,M,67,0.9735453247852752,73950,1957,72972,1055044,14.266991210277215,14.2,-0.06699121027721588
SK,middle,M,68,0.9718362713608475,71993,2027,70980,982072,13.641215118136486,13.6,-0.041215118136486595
SK,middle,M,69,0.9695334570775402,69966,2132,68900,911092,13.021924934968414,13,-0.021924934968414078
SK,middle,M,70,0.9673041355563914,67834,2218,66725,842192,12.415484860099655,12.4,-0.01548486009965444
SK,middle,M,71,0.9648698891185311,65616,2305,64464,775467,11.818260790051207,11.8,-0.0182607900512064
SK,middle,M,72,0.9612502179846706,63311,2453,62084,711003,11.230323324540759,11.2,-0.0303233245407597
SK,middle,M,73,0.9575542900945891,60858,2583,59566,648919,10.66283808209274,10.6,-0.06283808209274078
SK,middle,M,74,0.9534851382583335,58275,2711,56920,589353,10.113307593307594,10.1,-0.013307593307594345
SK,middle,M,75,0.9485058607136236,55564,2861,54134,532433,9.582337484702325,9.5,-0.08233748470232527
SK,middle,M,76,0.9435033393082426,52703,2978,51214,478299,9.075365728706146,9,-0.07536572870614577
SK,middle,M,77,0.9378772807749491,49725,3089,48180,427085,8.588939165409753,8.6,0.011060834590246316
SK,middle,M,78,0.9317209459307008,46636,3184,45044,378905,8.124731966720988,8.1,-0.024731966720988652
SK,middle,M,79,0.9252304259691747,43452,3249,41828,333861,7.683443800055233,7.6,-0.08344380005523355
SK,middle,M,80,0.9182688706233255,40203,3286,38560,292033,7.263960400965102,7.2,-0.0639604009651018
SK,middle,M,81,0.9107134523770193,36917,3296,35269,253473,6.866023783080966,6.8,-0.06602378308096579
SK,middle,M,82,0.9025796152192332,33621,3275,31984,218204,6.490110347699354,6.4,-0.09011034769935389
SK,middle,M,83,0.8938448967763424,30346,3222,28735,186220,6.136558360245172,6.1,-0.03655836024517267
SK,middle,M,84,0.8845092642381556,27124,3132,25558,157485,5.80611266774812,5.7,-0.10611266774811945
SK,middle,M,85,0,23992,23992,131927,131927,5.498791263754585,5.4,-0.09879126375458469
SK,lower,M,0,0.9988607918,100000,114,99943,6337545,63.37545,63.2,-0.17544999999999789
SK,lower,M,1,0.9989991523261229,99886,100,99836,6237602,62.44720981919388,62.6,0.1527901808061216
SK,lower,M,2,0.9991527910915647,99786,84,99744,6137766,61.509289880343935,61.6,0.09071011965606601
